Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Survey,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Techie_Yes,Contract_One year,Contract_Two Year,Port_modem_Yes,Tablet_Yes,InternetService_Fiber Optic,InternetService_None,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2,21,133161.6,11.11437,12,0,0,8.542338,159.9476,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
4,77,22842.54,9.343359,5,0,0,5.464636,220.1478,4.0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
1,62,24528.06,13.1717,5,0,2,1.712499,242.6281,4.0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0
8,38,25707.64,11.08933,11,0,0,8.512387,179.9476,3.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
0,41,50135.13,8.698426,13,2,1,8.747794,207.6094,3.0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
0,23,62214.19,12.69049,13,2,0,7.019257,182.4608,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
2,76,7377.09,12.84627,9,3,0,13.69077,192.4705,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2,25,13744.26,16.64511,17,2,0,6.360959,172.4624,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0
2,84,64494.71,14.09036,12,1,2,4.946157,129.995,3.0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0
8,47,75524.57,12.52841,12,0,1,18.98342,179.9476,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1,47,27995.48,8.486542,17,0,0,10.99037,197.6288,2.0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0
0,57,29448.24,7.829908,14,1,2,7.600934,235.1372,3.0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0
6,50,8148.12,8.530991,12,0,1,7.821554,270.1604,4.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0
10,34,63574.11,9.803773,9,0,0,4.533178,235.1591,4.0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0
3,38,47347.97,8.141997,16,3,2,5.429608,252.6378,4.0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0
0,21,40598.75,7.277557,12,2,0,6.588658,242.6106,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0
7,26,40977.93,15.67211,12,0,0,7.820202,230.1344,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0
7,54,31168.17,9.976411,14,0,0,10.06351,267.6647,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0
1,77,20122.14,9.531917,16,1,0,4.527148,230.1344,2.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
2,63,18927.94,9.524691,7,4,0,8.675197,190.127,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
0,39,41918.85,9.95519,14,0,0,4.46492,242.6143,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0
1,51,68851.11,0.826998,8,0,0,4.16861,159.9349,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
1,22,29749.39,11.91957,13,1,0,12.62182,255.1555,5.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0
0,30,67585.42,9.767413,14,1,0,16.37611,222.65,5.0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0
4,32,52866.31,10.19732,12,0,0,4.581601,277.6513,3.0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1
2,29,38159.22,4.460194,10,2,1,11.739,225.1457,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0
0,77,42693.35,4.443747,11,1,0,7.819376,235.1417,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1
4,72,82818.2,8.884019,16,1,0,12.53901,217.484,3.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0
0,32,21594.76,17.05296,12,2,0,7.766899,184.9853,4.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0
1,70,68023.12,13.28373,14,0,0,10.48384,172.4885,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0
0,65,9626.88,9.902107,12,2,0,6.027061,204.9797,3.0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0
3,82,84637.15,13.78681,11,2,0,12.13697,194.9744,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0
2,34,32331.8,8.532065,13,0,0,2.246214,182.4608,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
0,56,21580.42,9.278282,16,2,0,1.999262,242.6281,3.0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0
0,64,15037.18,13.1051,13,1,1,9.283599,172.4705,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
0,38,38532.04,10.48815,13,2,0,5.70629,152.4624,4.0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0
4,45,26656.35,9.311431,13,0,0,3.665202,104.9629,2.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
2,28,79152.4,10.08354,10,0,0,5.364231,240.1149,4.0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
0,55,24164.69,11.71123,15,2,0,10.10287,159.983,4.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
4,20,43643.67,12.63747,16,0,0,10.15649,242.6106,4.0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
0,28,951.96,5.896488,9,0,1,8.031947,182.4833,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
4,52,38163.25,10.98971,8,1,1,17.06338,175.0211,4.0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0
0,48,48571.22,7.21113,19,1,0,6.723311,222.6281,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0
0,52,41327.38,9.927361,14,0,0,4.731685,179.9794,3.0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0
1,55,73225.47,11.65736,13,1,0,9.986348,257.6375,2.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
0,68,52810.57,9.877495,13,1,0,9.651306,190.127,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
4,56,66989.79,13.3593,13,0,1,13.85859,230.1344,3.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0
0,51,24376.36,8.974674,14,1,0,13.89557,220.1615,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
0,83,19271.85,12.22514,15,0,0,5.792269,144.9607,5.0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0
0,44,19620.4,10.30722,9,1,0,6.971587,207.6094,3.0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0
1,47,14377.15,7.024602,9,1,1,17.30262,182.4433,3.0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1,25,4004.2,13.35296,13,2,2,15.13225,207.4754,3.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0
4,77,20637.36,8.711448,17,2,1,5.192447,217.4702,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0
0,37,26097.52,10.61878,15,0,0,3.199579,207.6094,2.0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
0,22,14612.3,13.17154,12,1,0,5.73926,184.9785,4.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
0,55,37680.14,8.306336,14,2,0,10.89731,184.9715,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1
1,23,93748.65,12.10227,17,1,1,4.370713,220.1185,3.0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
7,68,30255.22,12.2246,16,0,1,2.006646,252.6378,3.0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1
4,54,32228.53,13.08518,12,1,0,10.62816,187.6094,4.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0
1,31,76161.71,11.05412,18,0,1,7.354812,150.0208,4.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0
2,18,74084.32,8.536876,10,1,0,3.872474,204.9496,4.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0
0,47,17528.05,6.921287,15,1,2,3.309503,149.9378,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,70,58992.27,12.52141,12,1,0,25.68013,242.6106,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1
0,51,31036.82,6.530692,15,1,0,10.12764,194.9882,5.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0
0,56,5406.51,9.621544,8,1,1,7.329775,200.1185,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
0,41,44202.8,13.36673,7,1,1,11.21881,159.9476,4.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
1,80,37577.46,13.80285,11,1,0,2.77885,245.147,3.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0
3,46,38869.47,8.345417,14,3,0,21.39532,270.1604,4.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0
2,58,2904.8,11.43549,13,0,1,26.54684,245.147,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
1,61,78090.5,4.472985,6,0,1,7.334657,152.4742,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
0,84,10979.8,6.638957,12,0,0,9.553951,204.961,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0
1,24,50335.96,13.16758,14,1,0,7.041709,215.1591,3.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
1,48,76333.6,11.52986,12,0,0,8.696148,172.4705,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
3,55,14676.6,10.42719,13,0,0,21.49074,235.1372,3.0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1
4,68,77598.76,6.246844,9,2,0,13.74701,214.9525,4.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
2,64,20954.8,12.6649,7,0,0,5.067354,220.1323,4.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0
1,73,10331.34,11.96519,13,1,1,6.386027,139.9875,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0
0,57,29125.57,12.36111,6,0,0,3.94227,104.9643,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,68,39053.35,11.20557,10,7,0,5.664023,230.1051,4.0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
3,22,11423.37,8.979059,9,1,1,1.329981,200.1323,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
1,68,43797.53,9.718608,12,3,0,13.63405,174.9768,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0
0,79,35409.41,9.777012,3,0,0,8.171806,154.9919,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
1,58,20474.19,10.46793,15,3,0,3.876069,197.4702,3.0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1
0,89,33004.0,6.995567,14,0,0,1.116305,184.9634,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0
3,25,71806.84,11.9576,12,1,0,1.331372,220.1185,4.0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
0,21,40948.07,10.31007,12,1,0,1.530293,230.1051,3.0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0
2,68,79645.56,7.695657,14,3,0,5.976743,194.9663,3.0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0
0,69,34094.81,8.109012,13,0,0,15.06895,175.1331,3.0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0
3,19,28022.35,14.58334,14,0,1,13.11297,207.4673,4.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0
2,50,8015.32,12.94733,10,3,0,7.579944,220.1478,4.0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0
6,87,40203.66,13.04143,13,2,0,6.913925,207.4754,4.0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0
0,46,120301.3,10.35374,15,2,0,9.386672,220.1323,4.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
2,43,18210.97,7.868489,18,0,1,8.71167,137.4616,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
7,49,40633.4,12.48749,12,2,1,4.820891,212.6415,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1,80,22918.99,12.59919,14,3,0,16.57839,124.9607,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1,28,18054.15,9.016916,12,1,0,2.780924,152.5104,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
3,83,42800.66,9.733557,17,2,0,2.250238,240.1149,4.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0
4,63,5362.71,7.571298,13,0,1,5.236648,210.138,4.0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0
1,29,17134.4,6.583504,8,1,0,5.695207,139.965,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,39,19937.92,8.998128,16,2,1,6.649321,242.6326,4.0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1
2,34,56733.5,11.8323,9,1,0,15.1631,227.4754,3.0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0
0,48,68204.46,9.399937,19,2,1,5.124495,192.4705,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
1,21,35775.82,12.08935,14,2,1,5.111844,207.4811,4.0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0
2,49,23303.89,8.820956,11,1,1,10.02376,149.9447,3.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,69,55365.37,11.13796,14,1,2,11.61657,114.9509,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,88,21512.56,8.957051,11,1,0,6.431215,187.6094,3.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,45,41911.7,4.76345,12,2,0,6.749571,104.9781,5.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,34,17638.9,11.14084,11,1,2,15.33595,172.4705,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
0,87,107772.3,2.198831,16,0,1,1.112412,232.6415,3.0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0
1,78,68616.43,8.803505,19,2,0,1.374443,137.4684,4.0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
0,47,16013.09,7.696462,11,1,0,6.398242,197.4702,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
0,87,35805.47,14.47842,14,1,0,2.223563,184.9797,4.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1
0,49,16161.27,12.44948,13,0,0,3.4187,182.447,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
0,35,50391.85,9.518609,14,2,0,6.739064,252.6378,4.0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0
10,27,48848.88,11.64544,10,0,0,22.744,210.127,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
1,87,24165.62,4.565566,16,4,1,1.726822,152.4624,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
6,70,83334.79,7.213508,12,0,2,6.495239,197.4725,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0
0,78,11009.87,7.889232,13,2,0,5.778279,125.0073,4.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
5,32,59960.0,9.638076,7,0,0,8.324111,182.4433,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
0,20,38845.48,7.208078,12,2,1,4.377435,207.6386,4.0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0
1,77,19819.81,8.875116,9,1,1,15.35499,242.6435,3.0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0
0,75,68709.62,10.20829,13,1,2,2.696846,232.6228,3.0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0
3,24,1263.57,11.58924,11,0,0,9.648973,169.9447,2.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
4,54,162842.8,7.117811,12,1,1,6.193832,162.4713,4.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
2,25,45427.7,9.030524,11,0,0,2.553094,164.9785,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1
4,23,38045.21,6.040015,17,1,0,21.19755,220.1615,3.0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0
1,46,12531.29,7.545931,12,0,0,20.52701,164.9853,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0
10,85,39001.57,11.88584,13,1,0,12.00948,287.6427,4.0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1
8,35,46708.88,11.36826,10,0,0,5.516053,230.1051,4.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0
3,34,33533.36,10.01287,10,0,1,9.696166,247.6647,3.0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1
0,82,13148.1,11.72484,13,0,0,6.135015,194.9581,3.0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0
1,75,68091.97,9.366618,9,0,0,11.69119,255.1198,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0
3,69,87277.75,13.35351,10,1,0,4.301967,175.0062,6.0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0
0,70,49373.8,7.980028,14,1,0,11.40635,144.9889,4.0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0
1,63,43369.94,8.7759,15,3,0,5.119045,147.4421,4.0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3,63,61166.68,6.336278,14,0,0,4.614124,197.6288,3.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
1,55,60004.46,12.74256,16,2,0,10.15306,157.4836,4.0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
0,45,13216.99,8.308668,15,0,0,4.64085,144.9889,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
10,35,29541.88,12.10286,9,2,0,25.07759,235.1591,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0
1,32,34481.06,12.16474,12,0,1,22.39748,187.6422,4.0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
2,68,26375.76,11.19425,14,3,0,7.704074,174.9744,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0
1,87,61291.33,7.978417,19,1,1,17.61732,172.4404,3.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0
1,33,22611.29,7.681675,12,0,1,3.179833,290.1604,4.0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0
3,60,38317.73,10.62687,11,1,0,17.5331,222.6654,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0
1,35,3773.39,12.66151,12,0,1,2.488097,207.6386,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1
0,22,21413.24,9.757323,9,1,0,6.422331,277.6375,3.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0
0,41,6204.51,11.15744,13,0,1,2.184299,194.9992,4.0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0
2,75,8231.55,8.741825,12,2,1,10.59224,245.1457,4.0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
1,40,13312.53,14.13918,10,3,0,18.08315,182.49,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0
0,54,73010.37,13.73496,19,0,0,3.184209,139.9512,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1,60,53256.9,5.939411,13,1,1,4.171617,204.9634,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0
2,45,32955.23,12.21135,14,2,1,1.312447,137.5165,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
1,45,36961.91,9.749035,8,0,0,2.922427,137.4872,4.0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,85,23170.27,5.774549,9,0,0,10.17149,214.9525,3.0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1
0,27,14624.56,10.61552,15,3,0,19.52917,222.6281,4.0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
2,89,15207.5,8.795566,10,1,0,10.70911,255.1336,4.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
3,77,67829.44,10.34444,15,0,0,10.90429,220.1615,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
0,46,18634.17,10.6092,14,1,0,5.461422,149.9741,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0
2,65,20659.21,10.87952,16,1,0,12.39101,212.6228,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0
0,31,73134.03,13.3432,16,0,1,7.91568,184.9634,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1
3,43,37461.71,10.95773,14,1,0,6.306379,162.4538,5.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0
4,40,25163.01,11.31745,13,2,1,8.05975,270.1604,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,28,70500.42,13.43679,15,0,0,19.34604,184.961,4.0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0
